DATA_INICI_PREVISTA,DATA_INICI_REAL,"CODI","NOM",PRESSUPOST,CODI_ESTAT,"ESTAT",EE_SCP,EE_STF,es_mocion,es_plan,activo,"nombre_organico",id,"CODI_ENS","NOM_ENS"
"2019/10/07 00:00:00.000000000","2019/10/07 00:00:00.000000000","00.04.04.02","Supervisió dels projectes de les societats","0.0","0","Assolit","100.0","0.0","0","0","1","U099 - UNITAT DE GESTIÓ DE RESIDUS","1262","818460009","Ajuntament de Rubí"
"2017/06/08 00:00:00.000000000","2017/06/08 00:00:00.000000000","01.01.02.01","Serveis Educatius del Museu","15000.0","0","Assolit","86.95","85.71","0","0","1","U011 - SERVEI D'IGUALTAT","1264","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U017 - ÀREA DE PERSONAL","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U002 - GERENCIA","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U029 - INTERVENCIÓ","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U024 - SERVEI DE SERVEIS ECONÒMICS I HISENDA LOCAL","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U018 - SERVEI D'INFORMÀTICA I ADMINISTRACIÓ ELECTRÒNICA","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U013 - ÀREA DE SERVEIS CENTRALS","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U027 - SECRETARIA GENERAL","1268","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2022/07/11 00:00:00.000000000","01.01.02.05","Gestió dels espais expositius","50000.0","0","Assolit","100.0","0.0","0","0","1","U021 - SERVEI DE CONTRACTACIÓ","1268","818460009","Ajuntament de Rubí"
"2019/12/02 00:00:00.000000000","2019/12/02 00:00:00.000000000","01.01.05.02","Gestió dels equipaments","0.0","2","Planificat","100.0","85.71","0","0","1","U059 - SERVEI DE CIUTADANIA","1277","818460009","Ajuntament de Rubí"
"2022/02/01 00:00:00.000000000","2022/02/01 00:00:00.000000000","01.03.01.01","Piscina Olímpica","0.0","0","Assolit","16.06","0.0","0","0","1","U017 - ÀREA DE PERSONAL","1290","818460009","Ajuntament de Rubí"
"2020/03/02 00:00:00.000000000","2020/03/02 00:00:00.000000000","02.01.01.05","Guia de bones pràctiques dels comerços","0.0","1","En curs","100.0","100.0","0","0","1","U002 - GERENCIA","1304","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.01","Projecte d'emprenedoria","0.0","0","Assolit","100.0","0.0","0","0","1","U001 - ORGANS DE GOVERN","1305","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.01","Projecte d'emprenedoria","0.0","0","Assolit","100.0","0.0","0","0","1","U081 - UNITAT DE PROJECTES ESTRATÈGICS","1305","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.01","Projecte d'emprenedoria","0.0","0","Assolit","100.0","0.0","0","0","1","U002 - GERENCIA","1305","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.01","Projecte d'emprenedoria","0.0","0","Assolit","100.0","0.0","0","0","1","U087 - GABINET D'ESTUDIS I ESTADÍSTICA","1305","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.01","Projecte d'emprenedoria","0.0","0","Assolit","100.0","0.0","0","0","1","U004 - SERVEI D'ORGANIZACIÓ, PLANIFICACIÓ I QUALITAT","1305","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.02","Projecte REempresa","0.0","0","Assolit","77.07","0.0","0","0","1","U090 - SERVEI DE PROJECCIÓ DE LA CIUTAT","1306","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.02","Projecte REempresa","0.0","0","Assolit","77.07","0.0","0","0","1","U072 - ÀREA DE PROJECCIÓ A LA CIUTAT, CULTURA I ESPORTS","1306","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.02","Projecte REempresa","0.0","0","Assolit","77.07","0.0","0","0","1","U040 - SERVEI D'ESPORTS","1306","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.02","Projecte REempresa","0.0","0","Assolit","77.07","0.0","0","0","1","U088 - UNITAT DE PATRIMONI MUNICIPAL","1306","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.02.02","Projecte REempresa","0.0","0","Assolit","77.07","0.0","0","0","1","U041 - SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","1306","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U015 - OFICINA DE SERVEI A L'EMPRESA","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U064 - OFICINA DE FORMACIÓ","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U062 - SERVEI RUBÍ FORMA","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U016 - SERVEI DE COMERÇ","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U005 - ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U065 - OFICINA D'INSERCIÓ","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U063 - OFICINA D'INFORMACIÓ I ORIENTACIÓ","1307","818460009","Ajuntament de Rubí"
"2020/05/04 00:00:00.000000000","2020/05/04 00:00:00.000000000","02.01.03.01","Projectes de millora competitivitat","386746.91","1","En curs","100.0","100.0","0","0","1","U053 - MERCAT MUNICIPAL","1307","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U021 - SERVEI DE CONTRACTACIÓ","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U018 - SERVEI D'INFORMÀTICA I ADMINISTRACIÓ ELECTRÒNICA","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U056 - UNITAT DE COMPRES","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U026 - TRESORERIA","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U022 - SERVEIS JURIDICS","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U019 - OFICINA D'ATENCIÓ A LA CIUTADANIA","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U077 - SERVEI DE CONTROL I FISCALITZACIÓ","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U013 - ÀREA DE SERVEIS CENTRALS","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U029 - INTERVENCIÓ","1308","818460009","Ajuntament de Rubí"
"2020/11/02 00:00:00.000000000","2020/11/02 00:00:00.000000000","02.01.03.02","Costruim vies per l'ocupació","31500.0","2","Planificat","100.0","100.0","0","0","1","U024 - SERVEI DE SERVEIS ECONÒMICS I HISENDA LOCAL","1308","818460009","Ajuntament de Rubí"
"2019/05/01 00:00:00.000000000","1970/01/01 01:00:00.000000000","02.01.03.03","Padró continu empreses","0.0","5","No informat","96.65","0.0","0","0","1","U073 - SERVEI D'HABITATGE","1309","818460009","Ajuntament de Rubí"
"2019/05/01 00:00:00.000000000","1970/01/01 01:00:00.000000000","02.01.03.03","Padró continu empreses","0.0","5","No informat","96.65","0.0","0","0","1","U033 - SERVEIS SOCIALS","1309","818460009","Ajuntament de Rubí"
"2019/05/01 00:00:00.000000000","1970/01/01 01:00:00.000000000","02.01.03.03","Padró continu empreses","0.0","5","No informat","96.65","0.0","0","0","1","U091- SERVEI DE PROGRAMES SECTORIALS","1309","818460009","Ajuntament de Rubí"
"2019/05/01 00:00:00.000000000","1970/01/01 01:00:00.000000000","02.01.03.03","Padró continu empreses","0.0","5","No informat","96.65","0.0","0","0","1","U035 - SERVEI DE SALUT PÚBLICA","1309","818460009","Ajuntament de Rubí"
"2019/05/01 00:00:00.000000000","1970/01/01 01:00:00.000000000","02.01.03.03","Padró continu empreses","0.0","5","No informat","96.65","0.0","0","0","1","U032 - ÀREA DE DRETS SOCIALS","1309","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U071 - ÀREA D'IGUALTAT I CIUTADANIA","1310","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U036 - SERVEI DE L'INFÀNCIA I EDUCACIÓ","1310","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U092 - SERVEI DE JOVENTUT","1310","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U059 - SERVEI DE CIUTADANIA","1310","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U011 - SERVEI D'IGUALTAT","1310","818460009","Ajuntament de Rubí"
"2020/06/01 00:00:00.000000000","2020/06/01 00:00:00.000000000","02.01.03.04","Assessorament comercial","0.0","0","Assolit","100.0","50.0","0","0","1","U093 - SERVEI DE GENT GRAN ACTIVA","1310","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U069 - UNITAT LLICÈNCIES D'ACTIVITATS","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U046 - ÀREA DE PLANIFICACIÓ URBANA","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U044 - SERVEI DE LLICÈNCIES I DISCIPLINA","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U040 - SERVEI D'ESPORTS","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U050 - SERVEI DE MOBILITAT I ACCESSIBILITAT","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U045 - SERVEI D'OBRA PÚBLICA","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.03.05","TIC als comerços","0.0","1","En curs","100.0","100.0","0","0","1","U043 - SERVEI DE PLANEJAMENT URBÀ","1311","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U050 - SERVEI DE MOBILITAT I ACCESSIBILITAT","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U096 - UNITAT DE MANTENIMENT D'INSTALACIONS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U047 - UNITAT DE PARCS I JARDINS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U083 - UNITAT DE NETEJA VIÀRIA","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U076 - ÀREA DE SOSTENIBILITAT I SERVEIS MUNICIPALS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U099 - UNITAT DE GESTIÓ DE RESIDUS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U052 - SERVEI DE SOSTENIBILITAT I MEDI","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U097 - UNITAT DE BENESTAR ANIMAL I TINENÇA RESPONSABLE","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U049 - UNITAT DE BRIGADA D'OBRES","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U095 - SERVEI DE MANTENIMENT URBÀ","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U079 - UNITAT RUBÍ BRILLA","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U100 - SERVEI DE MANTENIMENT D'URBANITZACIONS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U054 - UNITAT DE SERVEIS FUNERARIS","1312","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.01.04.01","EDER","52500.0","1","En curs","100.0","100.0","0","0","1","U098 - SERVEI DE SERVEIS URBANS","1312","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U086 - ÀMBIT D'ALCALDIA","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U080 - UNITAT DE PROTECCIO CIVIL","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U051 - SERVEI DE SEGURETAT CIUTADANA I PROTECCIÓ CIVIL","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U007 - GABINET D'ALCALDIA I PROTOCOL","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U085 - UNITAT DE TRANSPARENCIA","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U078 - SERVEI DE RELACIONS CIUTADANES I PROXIMITAT","1314","818460009","Ajuntament de Rubí"
"2020/07/01 00:00:00.000000000","2020/09/01 00:00:00.000000000","02.01.04.03","Formació específica comerç","0.0","2","Planificat","100.0","100.0","0","0","1","U009 - SERVEI DE COMUNICACIÓ","1314","818460009","Ajuntament de Rubí"
"2020/01/01 00:00:00.000000000","2020/01/01 00:00:00.000000000","02.02.03.02","Concurs adjudicació noves parades","0.0","3","Sense planificar","100.0","100.0","0","0","1","U005 - ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1332","818460009","Ajuntament de Rubí"
"2021/12/27 00:00:00.000000000","2022/01/01 00:00:00.000000000","02.03.02.02","Formació professionalitzadora","906223.5","0","Assolit","100.0","0.0","0","0","1","U017 - ÀREA DE PERSONAL","1342","818460009","Ajuntament de Rubí"
"2022/01/01 00:00:00.000000000","2022/01/31 00:00:00.000000000","04.02.05.03","Creació d'un projecte d'inclusió d'inserció laboral per a persones amb situació de vulnerabilitat","30000.0","6","No informat","4.57","100.0","0","0","1","U026 - TRESORERIA","1413","818460009","Ajuntament de Rubí"
"1970/01/01 01:00:00.000000000","1970/01/01 01:00:00.000000000","04.04.03.03","Seguiment de les families en relació a l'habitatge","0.0","4","No informat","0.0","0.0","0","0","1","U017 - ÀREA DE PERSONAL","1434","818460009","Ajuntament de Rubí"
"2018/01/01 00:00:00.000000000","2018/01/01 00:00:00.000000000","05.05.01.01","Accions  preventives de risc per consum de drogues i sociadiccions (Torre Bassas, instituts i medi obert)","0.0","0","Assolit","100.0","66.67","0","0","1","U086 - ÀMBIT D'ALCALDIA","1469","818460009","Ajuntament de Rubí"
"2018/01/01 00:00:00.000000000","2018/01/01 00:00:00.000000000","05.05.01.02","Programa de promoció de la salut juvenil entenent-la a nivell emocional, sexual i d'alimentació ( Consultori sexual i de parella, punt jove LGTB, tallers bullying)","0.0","1","En curs","96.58","100.0","0","0","1","U036 - SERVEI DE L'INFÀNCIA I EDUCACIÓ","1470","818460009","Ajuntament de Rubí"
"2018/01/01 00:00:00.000000000","2018/01/01 00:00:00.000000000","05.05.01.02","Programa de promoció de la salut juvenil entenent-la a nivell emocional, sexual i d'alimentació ( Consultori sexual i de parella, punt jove LGTB, tallers bullying)","0.0","1","En curs","96.58","100.0","0","0","1","U059 - SERVEI DE CIUTADANIA","1470","818460009","Ajuntament de Rubí"
"2018/01/01 00:00:00.000000000","2018/01/01 00:00:00.000000000","05.05.01.02","Programa de promoció de la salut juvenil entenent-la a nivell emocional, sexual i d'alimentació ( Consultori sexual i de parella, punt jove LGTB, tallers bullying)","0.0","1","En curs","96.58","100.0","0","0","1","U071 - ÀREA D'IGUALTAT I CIUTADANIA","1470","818460009","Ajuntament de Rubí"
"2021/02/01 00:00:00.000000000","2021/03/01 00:00:00.000000000","05.05.02.04","Festa Major Jove","0.0","1","En curs","100.0","100.0","0","0","1","U064 - OFICINA DE FORMACIÓ","1476","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U083 - UNITAT DE NETEJA VIÀRIA","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U044 - SERVEI DE LLICÈNCIES I DISCIPLINA","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U076 - ÀREA DE SOSTENIBILITAT I SERVEIS MUNICIPALS","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U004 - SERVEI D'ORGANIZACIÓ, PLANIFICACIÓ I QUALITAT","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U099 - UNITAT DE GESTIÓ DE RESIDUS","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U052 - SERVEI DE SOSTENIBILITAT I MEDI","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U096 - UNITAT DE MANTENIMENT D'INSTALACIONS","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U049 - UNITAT DE BRIGADA D'OBRES","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U090 - SERVEI DE PROJECCIÓ DE LA CIUTAT","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U045 - SERVEI D'OBRA PÚBLICA","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U079 - UNITAT RUBÍ BRILLA","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U009 - SERVEI DE COMUNICACIÓ","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U069 - UNITAT LLICÈNCIES D'ACTIVITATS","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U098 - SERVEI DE SERVEIS URBANS","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U050 - SERVEI DE MOBILITAT I ACCESSIBILITAT","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U095 - SERVEI DE MANTENIMENT URBÀ","1697","818460009","Ajuntament de Rubí"
"2021/01/01 00:00:00.000000000","2021/01/01 00:00:00.000000000","09.01.03.03","Gestió de símbols i distincions municipals (banderes, commemoracions, dol i condolences...)","43000.0","1","En curs","100.0","100.0","0","0","1","U047 - UNITAT DE PARCS I JARDINS","1697","818460009","Ajuntament de Rubí"
