"EXPEDIENT_SESSIO","DATA_SESSIO","HORA_INICI_SESSIO","HORA_FI_SESSIO","EXPEDIENT_PROPOSTA","PROCEDIMENT","DESCRIPCIO","DATA_SIGNATURA","RESULTAT_VOTACIO","PARTIT_POLITIC","ASSISTENT_CARREG","ASSISTENT","VOT","PRESENTA_AUP_AMUNT","PRESENTA_CS","PRESENTA_ECP_RUBI_ECG","PRESENTA_ERC_CM","PRESENTA_PSC_CP","PRESENTA_VR","PRESENTA_PP","PRESENTA_VOX","CODI_ENS","NOM_ENS","DATA_HORA_DADES",ID
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"ESPARZA GONZALEZ,MARTA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7034"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"MASALIAS GOMEZ,ROBERT","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7035"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"CASAS NAVARRO,SANDRA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7036"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ECP",,"GARCIA MORENO,ANNIA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7037"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ECP",,"NAVARRO CANO,PABLO","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7038"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","C's",,"MARTIN MARTIN,ROBERTO","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7039"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","C's",,"SANCHEZ REINA,YASMINA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7040"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","VR",,"GARCIA BEREA,ANTONIO","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7041"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ECP",,"GARCIA MORENO,ANNIA","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7042"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ERC",,"CASAS NAVARRO,SANDRA","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7043"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ERC",,"ARNAIZ MORENO,OSCAR LUIS","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7044"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","C's",,"MARTIN MARTIN,ROBERTO","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7045"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7046"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","C's",,"SANCHEZ REINA,YASMINA","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7047"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","VR",,"GARCIA BEREA,ANTONIO","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7048"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","AUP-AMUNT",,"CAÑIZAR BEL,BELEN","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7049"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","PSC-CP",,"RODRIGUEZ CANTON,MOISES","ABSTENCIO","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7050"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","PSC-CP",,"CEBRIAN ORDOÑEZ,M CARMEN","ABSTENCIO","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7051"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","PSC-CP",,"FERRER POLO,YOLANDA","ABSTENCIO","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7052"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","PSC-CP",,"GARCIA CORREAS,VICTOR","ABSTENCIO","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7053"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","ERC",,"MASALIAS GOMEZ,ROBERT","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7054"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","ERC",,"CASAS NAVARRO,SANDRA","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7055"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","ERC",,"ARNAIZ MORENO,OSCAR LUIS","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7056"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","C's",,"MARTIN MARTIN,ROBERTO","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7057"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7058"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","11/2020/MOC","MOC - Mocions al Ple","Moció de la Plataforma Rubí sense abocadors presentada pels grups municipals: Veïns per Rubí, AUP-AMUNT i Ciutadans, per rebutjar l’obertura d’un nou abocador a Rubí","21/02/2020","APROVADA SIMPLE","C's",,"SANCHEZ REINA,YASMINA","SI","1","1","0","0","0","1","1","1","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7059"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"GUETO ORTIZ,RAFAEL","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7060"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"FERRER POLO,YOLANDA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7061"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"GARCIA CORREAS,VICTOR","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7062"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"CUESTA FABRE,ANNABEL","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7063"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"OLIVA MARTIN,MARTA","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7064"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","PSC-CP",,"ROMERO ALCALDE,MIGUEL ANGEL","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7065"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"CORBERA GAJU,XAVIER","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7066"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"SOLER PONS,MONTSERRAT","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7067"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ERC",,"ARNAIZ MORENO,OSCAR LUIS","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7068"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","ECP",,"MEDRANO MUÑOZ,ANDRES","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7069"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7070"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","12/2020/MOC","MOC - Mocions al Ple","Moció de l’equip de govern (PSC-CP i ECP-RUBÍ-ECG), en defensa dels drets de les dones i suport al moviment feminista","24/02/2020","APROVADA UNANIMITAT","AUP-AMUNT",,"CAÑIZAR BEL,BELEN","SI","0","0","1","0","1","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7071"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","ECP",,"GARCIA MORENO,ANNIA","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7072"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","ECP",,"MEDRANO MUÑOZ,ANDRES","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7073"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","ECP",,"NAVARRO CANO,PABLO","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7074"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","C's",,"MARTIN MARTIN,ROBERTO","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7075"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7076"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","C's",,"SANCHEZ REINA,YASMINA","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7077"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","VR",,"GARCIA BEREA,ANTONIO","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7078"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","8/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal Alternativa d’Unitat Popular (AUP-AMUNT), per la promoció de les activitats extraescolars, com eina per combatre la desigualtat des de la infància i adolescència","20/02/2020","APROVADA UNANIMITAT","AUP-AMUNT",,"CAÑIZAR BEL,BELEN","SI","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7079"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"MARTINEZ MARTINEZ,ANA MARIA","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7080"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"RODRIGUEZ CANTON,MOISES","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7081"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"CEBRIAN ORDOÑEZ,M CARMEN","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7082"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"GUETO ORTIZ,RAFAEL","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7083"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"LOPEZ NUÑEZ,JUAN","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7084"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"FERRER POLO,YOLANDA","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7085"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"GARCIA CORREAS,VICTOR","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7086"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"CUESTA FABRE,ANNABEL","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7087"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"OLIVA MARTIN,MARTA","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7088"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","PSC-CP",,"ROMERO ALCALDE,MIGUEL ANGEL","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7089"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ECP",,"MEDRANO MUÑOZ,ANDRES","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7090"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ECP",,"NAVARRO CANO,PABLO","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7091"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ERC",,"CORBERA GAJU,XAVIER","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7092"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ERC",,"SOLER PONS,MONTSERRAT","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7093"
"2/2020/PLE","27/02/2020","17:00 h","19:05 h","10/2020/MOC","MOC - Mocions al Ple","Moció del grup municipal d’Esquerra Republicana - Acord Municipal per a la creació d’una comissió de seguiment per les licitacions i seguiment d’obres que depenen de l’Ajuntament de Rubí","20/02/2020","REBUTJADA ABSOLUTA","ERC",,"COTS GOMEZ,XAVIER","SI","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","7094"
