ID,"DATA_SOL_LICITUD",ANY_SOL_LICITUD,MES_SOL_LICITUD,CODI_TIPUS_SOL_LICITUD,"TIPUS_SOL_LICITUD","CODI_ENS","NOM_ENS"
"13053","01/05/2016","2016.0","5.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13054","30/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13055","29/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13056","29/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13057","28/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13058","28/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13059","27/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13060","27/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13061","27/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13062","26/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13063","26/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13064","26/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13065","26/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13066","26/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13067","26/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13068","26/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13069","26/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13070","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13071","25/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13072","25/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13073","25/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13074","25/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13075","25/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13076","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13077","25/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13078","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13079","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13080","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13081","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13082","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13083","25/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13084","24/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13085","23/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13086","22/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13087","22/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13088","22/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13089","21/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13090","21/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13091","21/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13092","21/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13093","21/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13094","20/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13095","20/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13096","19/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13097","19/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13098","19/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13099","18/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13100","18/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13101","18/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13102","18/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13103","18/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13104","18/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13105","17/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13106","17/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13107","17/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13108","17/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13109","14/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13110","14/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13111","13/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13112","12/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13113","12/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13114","11/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13115","11/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13116","11/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13117","10/04/2016","2016.0","4.0","39031","Formulari de petició de dades estadístiques","818460009","Ajuntament de Rubí"
"13118","08/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13119","08/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13120","08/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13121","08/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13122","08/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13123","07/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13124","06/04/2016","2016.0","4.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13125","06/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13126","06/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13127","06/04/2016","2016.0","4.0","39031","Formulari de petició de dades estadístiques","818460009","Ajuntament de Rubí"
"13128","06/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13129","05/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13130","05/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13131","05/04/2016","2016.0","4.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13132","05/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13133","05/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13134","05/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13135","04/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13136","04/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13137","04/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13138","04/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13139","04/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13140","04/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13141","04/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13142","04/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13143","04/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13144","04/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13145","03/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13146","03/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13147","03/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13148","03/04/2016","2016.0","4.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13149","03/04/2016","2016.0","4.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13150","02/04/2016","2016.0","4.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13151","02/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13152","01/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13153","01/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13154","01/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13155","01/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13156","01/04/2016","2016.0","4.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13157","31/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13158","31/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13159","31/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13160","31/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13161","31/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13162","31/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13163","30/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13164","30/03/2016","2016.0","3.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13165","30/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13166","29/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13167","29/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13168","29/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13169","29/03/2016","2016.0","3.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13170","29/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13171","29/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13172","29/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13173","29/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13174","28/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13175","27/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13176","27/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13177","27/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13178","26/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13179","26/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13180","25/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13181","25/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13182","25/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13183","25/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13184","25/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13185","24/03/2016","2016.0","3.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13186","24/03/2016","2016.0","3.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13187","24/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13188","24/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13189","24/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13190","24/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13191","24/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13192","23/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13193","23/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13194","23/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13195","22/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13196","22/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13197","22/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13198","21/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13199","21/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13200","21/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13201","21/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13202","21/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13203","21/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13204","21/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13205","21/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13206","20/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13207","19/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13208","19/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13209","18/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13210","18/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13211","18/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13212","17/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13213","17/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13214","17/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13215","17/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13216","17/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13217","17/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13218","17/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13219","16/03/2016","2016.0","3.0","38016","Sol·licitud del pin","818460009","Ajuntament de Rubí"
"13220","16/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13221","16/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13222","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13223","15/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13224","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13225","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13226","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13227","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13228","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13229","15/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13230","14/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13231","14/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13232","14/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13233","14/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13234","14/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13235","14/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13236","14/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13237","14/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13238","14/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13239","14/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13240","13/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13241","13/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13242","13/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13243","13/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13244","13/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13245","12/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13246","12/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13247","12/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13248","12/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13249","12/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13250","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13251","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13252","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13253","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13254","11/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13255","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13256","11/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13257","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13258","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13259","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13260","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13261","10/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13262","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13263","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13264","10/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13265","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13266","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13267","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13268","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13269","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13270","09/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13271","09/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13272","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13273","08/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13274","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13275","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13276","08/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13277","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13278","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13279","08/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13280","08/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13281","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13282","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13283","08/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13284","07/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13285","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13286","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13287","07/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13288","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13289","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13290","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13291","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13292","07/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13293","07/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13294","06/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13295","06/03/2016","2016.0","3.0","38727","Volant d' empadronament","818460009","Ajuntament de Rubí"
"13296","06/03/2016","2016.0","3.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"13297","06/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13298","05/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13299","04/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13300","04/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13301","04/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13302","04/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13303","03/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13304","03/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
"13305","03/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13306","03/03/2016","2016.0","3.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"13307","03/03/2016","2016.0","3.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"13308","03/03/2016","2016.0","3.0","38531","Borsa de treball","818460009","Ajuntament de Rubí"
